Wall time,Step,Value
1543820873.1380165,1897088,1.0
1543820913.9869878,1901531,2.0
1543820942.835458,1904844,1.0
1543820965.6363497,1907695,1.0
1543820971.514531,1908146,1.0
1543820974.3962495,1908709,5.0
1543821027.4126277,1914097,2.0
1543821041.8825393,1915565,1.0
1543821053.720057,1916732,1.0
1543821101.414398,1921879,3.0
1543821155.2447324,1927233,1.0
1543821207.6881976,1933290,4.0
1543821254.256651,1938612,2.0
1543821268.6160104,1940236,1.0
1543821268.616189,1940349,3.0
1543821294.8370519,1943394,1.0
1543821300.7549398,1943973,1.0
1543821309.4524052,1944919,2.0
1543821405.9998646,1954768,2.0
1543821420.4305518,1956281,3.0
1543821487.8322093,1963696,2.0
1543821490.7029505,1964127,1.0
1543821493.7674975,1964391,3.0
1543821543.2283194,1969601,3.0
1543821563.8162556,1972112,1.0
1543821677.9627724,1984361,1.0
1543821737.4527905,1990039,1.0
1543821746.789925,1990958,1.0
1543821803.329272,1996945,1.0
1543821859.1855583,2002866,1.0
1543821876.9454203,2004707,1.0
1543821951.1538453,2012189,1.0
1543821954.0886154,2012457,1.0
1543821959.9852514,2012864,1.0
1543822018.7364416,2018855,2.0
1543822036.7763355,2020783,1.0
1543822098.8618095,2027062,1.0
1543822128.4968026,2030002,1.0
1543822245.6189802,2041645,1.0
1543822283.5148466,2045491,1.0
1543822283.515004,2045565,1.0
1543822337.1548073,2050954,1.0
1543822343.0143433,2051425,1.0
1543822364.28113,2053450,2.0
1543822381.9787166,2055332,1.0
1543822387.8999922,2055927,1.0
1543822483.8308086,2065296,1.0
1543822513.6267476,2068417,2.0
1543822706.9585848,2087178,2.0
1543822724.79759,2089007,1.0
1543822733.5143418,2090040,1.0
1543822761.07611,2092767,1.0
1543822776.2025611,2094119,1.0
1543822788.377421,2095085,1.0
1543822812.6129506,2097542,1.0
1543822876.9514306,2104041,3.0
1543822916.6074407,2107771,1.0
1543822952.7667482,2111501,1.0
1543822987.9077559,2115134,1.0
1543823069.1046343,2123431,0.0
1543823179.637434,2134105,1.0
1543823182.6087527,2134511,1.0
1543823242.271845,2140307,1.0
1543823318.5402033,2147868,1.0
1543823321.5533595,2148110,1.0
1543823433.9373617,2159302,1.0
1543823436.930706,2159558,1.0
1543823474.865192,2163446,1.0
1543823486.4771428,2164801,1.0
1543823489.4248998,2165166,1.0
1543823495.297324,2165585,1.0
1543823527.5472035,2169098,1.0
1543823539.176159,2170085,1.0
1543823568.3212636,2173154,3.0
1543823612.0665188,2177780,1.0
1543823632.5265248,2180249,2.0
1543823679.3753066,2184890,0.0
1543823694.0573812,2186471,1.0
1543823708.8050017,2188025,2.0
1543823741.5575764,2191184,1.0
1543823824.8952518,2199666,1.0
1543823863.5324888,2203706,1.0
1543823940.169098,2211512,2.0
1543823952.0155554,2212850,2.0
1543823972.4231184,2215289,1.0
1543824040.671569,2221919,0.0
1543824085.1597905,2226672,1.0
1543824181.743601,2236338,1.0
1543824309.9433463,2249162,1.0
1543824342.2887435,2252287,0.0
1543824369.0454504,2255328,2.0
1543824401.7387927,2258577,1.0
1543824440.6780677,2262624,1.0
1543824482.9179828,2266986,1.0
1543824482.9181163,2267032,0.0
1543824488.858258,2267646,1.0
1543824515.7566047,2270469,2.0
1543824539.8770237,2272889,1.0
1543824610.522909,2280493,1.0
1543824720.653813,2291880,0.0
1543824771.2090955,2296823,1.0
1543824803.5994513,2299955,1.0
1543824826.842533,2302273,1.0
1543824841.4820964,2303756,0.0
1543824847.5611398,2304543,0.0
1543824937.747759,2313816,0.0
1543824964.5237815,2316474,1.0
1543824985.4059093,2318479,2.0
1543825011.6773596,2321430,1.0
1543825080.177393,2328391,1.0
1543825118.8044636,2332351,2.0
1543825199.051948,2340813,1.0
1543825267.4232028,2347852,2.0
1543825290.9736621,2350249,1.0
1543825299.8449867,2351052,1.0
1543825311.8814461,2352165,4.0
1543825383.0667384,2359458,1.0
1543825425.1312532,2363890,1.0
1543825533.3498116,2374850,1.0
1543825545.0651987,2376177,1.0
1543825619.2532172,2383765,1.0
1543825702.2035635,2391806,2.0
1543825787.3539224,2400701,2.0
1543825825.60078,2404926,1.0
1543825858.0565615,2408483,4.0
1543825924.2396495,2415486,2.0
1543826044.7367287,2428230,2.0
1543826056.821241,2429595,0.0
1543826074.838338,2431523,1.0
1543826083.677824,2432332,0.0
1543826095.457401,2433455,0.0
1543826154.8275673,2439788,1.0
1543826154.8277218,2439886,2.0
1543826167.065943,2441055,2.0
1543826282.929208,2453116,1.0
